1823,Moloko Plus,24,Three Floyds Brewing Co. / Brewery & Pub
1824,Munsterfest,24,Three Floyds Brewing Co. / Brewery & Pub
1825,Oak Aged Dark Lord Imperial Stout,24,Three Floyds Brewing Co. / Brewery & Pub
1826,Owd Engwish Barley Whine,24,Three Floyds Brewing Co. / Brewery & Pub
1827,Pride & Joy Mild Ale,24,Three Floyds Brewing Co. / Brewery & Pub
1828,Rabbid Rabbit,24,Three Floyds Brewing Co. / Brewery & Pub
1829,Robert The Bruce Scottish Ale,24,Three Floyds Brewing Co. / Brewery & Pub
1830,Ruggoop,24,Three Floyds Brewing Co. / Brewery & Pub
1831,Samurai Gazebo,24,Three Floyds Brewing Co. / Brewery & Pub
1838,Topless Wytch,24,Three Floyds Brewing Co. / Brewery & Pub
1839,Vanilla Bean Aged Dark Lord,24,Three Floyds Brewing Co. / Brewery & Pub
1863,Ham On Rye,24,Three Floyds Brewing Co. / Brewery & Pub
1864,Hvedegoop,24,Three Floyds Brewing Co. / Brewery & Pub
1873,Popskull,24,Three Floyds Brewing Co. / Brewery & Pub
1884,Three Floyds Extra Pale Ale,24,Three Floyds Brewing Co. / Brewery & Pub
1891,Anchor Bock Beer,26,Anchor Brewing Company
1892,Anchor Humming Ale,26,Anchor Brewing Company
1893,Anchor Liberty Ale,26,Anchor Brewing Company
1894,Anchor Old Foghorn,26,Anchor Brewing Company
1895,Anchor Porter,26,Anchor Brewing Company
1896,Anchor Small Beer,26,Anchor Brewing Company
1897,Anchor Steam Beer,26,Anchor Brewing Company
1898,Anchor Summer Beer,26,Anchor Brewing Company
1899,Our Special Ale 2009 (Anchor Christmas Ale),26,Anchor Brewing Company
1900,Our Special Ale 2010 (Anchor Christmas Ale),26,Anchor Brewing Company
1918,Our Special Ale 2005 (Anchor Christmas Ale),26,Anchor Brewing Company
1919,Our Special Ale 2006 (Anchor Christmas Ale),26,Anchor Brewing Company
1920,Our Special Ale 2007 (Anchor Christmas Ale),26,Anchor Brewing Company
1921,Our Special Ale 2008 (Anchor Christmas Ale),26,Anchor Brewing Company
1922,Aruba Red,27,"Anheuser-Busch, Inc."
1923,Bare Knuckle Stout,27,"Anheuser-Busch, Inc."
1924,Beach Bum Blonde Ale,27,"Anheuser-Busch, Inc."
1925,Bud Dry,27,"Anheuser-Busch, Inc."
1926,Bud Extra,27,"Anheuser-Busch, Inc."
1927,Bud Ice,27,"Anheuser-Busch, Inc."
1928,Bud Ice Light,27,"Anheuser-Busch, Inc."
1929,Bud Light,27,"Anheuser-Busch, Inc."
1930,Bud Light Chelada,27,"Anheuser-Busch, Inc."
1931,Bud Light Golden Wheat,27,"Anheuser-Busch, Inc."
1932,Bud Light Lime,27,"Anheuser-Busch, Inc."
1933,Budweiser,27,"Anheuser-Busch, Inc."
1934,Budweiser 4,27,"Anheuser-Busch, Inc."
1935,Budweiser American Ale,27,"Anheuser-Busch, Inc."
1936,Budweiser Chelada,27,"Anheuser-Busch, Inc."
1937,Budweiser Select,27,"Anheuser-Busch, Inc."
1938,Budweiser Select 55,27,"Anheuser-Busch, Inc."
1939,Busch Beer,27,"Anheuser-Busch, Inc."
1940,Busch Ice,27,"Anheuser-Busch, Inc."
1941,Busch Light,27,"Anheuser-Busch, Inc."
1942,Busch NA,27,"Anheuser-Busch, Inc."
1943,Demon's Hop Yard IPA,27,"Anheuser-Busch, Inc."
1944,Hurricane,27,"Anheuser-Busch, Inc."
1945,Hurricane High Gravity Lager,27,"Anheuser-Busch, Inc."
1946,Jack's Pumpkin Spice Ale,27,"Anheuser-Busch, Inc."
1947,King Cobra Premium Malt Liquor,27,"Anheuser-Busch, Inc."
1948,Michelob (Original Lager),27,"Anheuser-Busch, Inc."
1949,Michelob Amber Bock,27,"Anheuser-Busch, Inc."
1950,Michelob Bavarian Style Wheat,27,"Anheuser-Busch, Inc."
1951,Michelob Black & Tan,27,"Anheuser-Busch, Inc."
1952,Michelob Celebrate Cherry Lager,27,"Anheuser-Busch, Inc."
1953,Michelob Celebrate Chocolate Lager,27,"Anheuser-Busch, Inc."
1954,Michelob Celebrate Vanilla Oak,27,"Anheuser-Busch, Inc."
1955,Michelob DunkelWeisse,27,"Anheuser-Busch, Inc."
1956,Michelob Ginger Wheat,27,"Anheuser-Busch, Inc."
1957,Michelob Golden Draft,27,"Anheuser-Busch, Inc."
1958,Michelob Golden Draft Light,27,"Anheuser-Busch, Inc."
1959,Michelob Honey Lager,27,"Anheuser-Busch, Inc."
1960,Michelob Honey Wheat Ale,27,"Anheuser-Busch, Inc."
1961,Michelob Hop Hound Amber Wheat,27,"Anheuser-Busch, Inc."
1962,Michelob Irish Red,27,"Anheuser-Busch, Inc."
1963,Michelob Light,27,"Anheuser-Busch, Inc."
1964,Michelob Marzen,27,"Anheuser-Busch, Inc."
1965,Michelob Pale Ale,27,"Anheuser-Busch, Inc."
1966,Michelob Porter,27,"Anheuser-Busch, Inc."
1967,Michelob Rye P.A.,27,"Anheuser-Busch, Inc."
1968,Michelob Ultra,27,"Anheuser-Busch, Inc."
1969,Michelob Ultra Amber,27,"Anheuser-Busch, Inc."
1970,Michelob Ultra Dragon Fruit Peach,27,"Anheuser-Busch, Inc."
1971,Michelob Ultra Lime Cactus,27,"Anheuser-Busch, Inc."
1972,Michelob Ultra Pomegranate Raspberry,27,"Anheuser-Busch, Inc."
1973,Michelob Ultra Tuscan Orange Grapefruit,27,"Anheuser-Busch, Inc."
1974,Mule Kick Oatmeal Stout,27,"Anheuser-Busch, Inc."
1975,Natural Ice,27,"Anheuser-Busch, Inc."
1976,Natural Light,27,"Anheuser-Busch, Inc."
1977,O'Doul's,27,"Anheuser-Busch, Inc."
1978,O'Doul's Amber,27,"Anheuser-Busch, Inc."
1979,Organic Wild Hop Lager,27,"Anheuser-Busch, Inc."
1980,Pacific Ridge Pale Ale,27,"Anheuser-Busch, Inc."
1981,Phillies Red Lager,27,"Anheuser-Busch, Inc."
1982,Red Fox Amber Ale,27,"Anheuser-Busch, Inc."
1983,Redbridge,27,"Anheuser-Busch, Inc."
1984,Safari Amber,27,"Anheuser-Busch, Inc."
1985,Shock Top Belgian White,27,"Anheuser-Busch, Inc."
1986,Skipjack Amber,27,"Anheuser-Busch, Inc."
1987,TILT Green,27,"Anheuser-Busch, Inc."
1988,Tomahawk Amber Ale,27,"Anheuser-Busch, Inc."
1989,Wild Blue (Blueberry Lager),27,"Anheuser-Busch, Inc."
1990,Winter's Bourbon Cask Ale,27,"Anheuser-Busch, Inc."
1991,ZiegenBock Amber,27,"Anheuser-Busch, Inc."
1992,9th Street Market Blood Orange Grapefruit,27,"Anheuser-Busch, Inc."
2002,Budweiser NA,27,"Anheuser-Busch, Inc."
2007,Hurricane Ice,27,"Anheuser-Busch, Inc."
2017,Michelob Pumpkin Spice Ale,27,"Anheuser-Busch, Inc."
2018,Natty Up,27,"Anheuser-Busch, Inc."
2020,Red Wolf,27,"Anheuser-Busch, Inc."
2021,Spring Heat Spiced Wheat,27,"Anheuser-Busch, Inc."
2024,Tequiza,27,"Anheuser-Busch, Inc."
2027,Altar Boy,28,Avery Brewing Company
2029,Avery Anniversary Ale - Seventeen (Dry Hopped Black Lager),28,Avery Brewing Company
2031,Avery Joe's Pilsner,28,Avery Brewing Company
2032,Ballsmack!!! Baltic Porter,28,Avery Brewing Company
2039,Brett Reverend,28,Avery Brewing Company
2040,Coffee Czar,28,Avery Brewing Company
2041,Collaboration Not Litigation Ale,28,Avery Brewing Company
2042,Dépuceleuse,28,Avery Brewing Company
2045,DuganA IPA,28,Avery Brewing Company
2046,Ellie's Brown Ale,28,Avery Brewing Company
2047,Fumator,28,Avery Brewing Company
2048,Hog Heaven Barley Wine,28,Avery Brewing Company
2050,India Pale Ale (IPA),28,Avery Brewing Company
2051,India Pale Lager,28,Avery Brewing Company
2053,Joe's Premium American Pilsner,28,Avery Brewing Company
2054,Karma,28,Avery Brewing Company
2055,Lilikoi Mahu,28,Avery Brewing Company
2056,Maharaja,28,Avery Brewing Company
2057,Mephaddict,28,Avery Brewing Company
2058,Mephistopheles' Stout,28,Avery Brewing Company
2060,New World Porter,28,Avery Brewing Company
2061,Oak Barrel Reverend,28,Avery Brewing Company
2062,Old Jubilation,28,Avery Brewing Company
2064,Out Of Bounds Stout,28,Avery Brewing Company
2066,Piglet Purgatory,28,Avery Brewing Company
2070,Rumpkin,28,Avery Brewing Company
2071,Salvation,28,Avery Brewing Company
2072,Samael's Ale,28,Avery Brewing Company
2076,The Beast Grand Cru,28,Avery Brewing Company
2077,The Czar,28,Avery Brewing Company
2078,The Hand Of Budda,28,Avery Brewing Company
2079,The Kaiser,28,Avery Brewing Company
2081,The Reverend,28,Avery Brewing Company
2082,The Reverend (Eagle Rare Barrel Aged),28,Avery Brewing Company
2083,The Reverend (West End Bourbon Barrel),28,Avery Brewing Company
2084,Trogdor The Burninator,28,Avery Brewing Company
2087,White Rascal,28,Avery Brewing Company
2089,14'ER ESB,28,Avery Brewing Company
2090,Ale To The Chief,28,Avery Brewing Company
2097,Avery Anniversary Ale - Twelve (Saison Ale),28,Avery Brewing Company
2109,Oak Barrel Salvation,28,Avery Brewing Company
2113,The Beast Grand Cru 2004,28,Avery Brewing Company
2116,Organic Münster Alt,29,Brauerei Pinkus Mueller
2118,Organic Pinkus Pils,29,Brauerei Pinkus Mueller
2123,Beck's,30,Brauerei Beck & Co.
2124,Beck's Alkoholfrei,30,Brauerei Beck & Co.
2125,Beck's Dark,30,Brauerei Beck & Co.
2126,Beck's Gold,30,Brauerei Beck & Co.
2127,Beck's Light,30,Brauerei Beck & Co.
2128,Beck's Oktoberfest,30,Brauerei Beck & Co.
2129,Beck's Premier Light,30,Brauerei Beck & Co.
2130,Becks's Vier,30,Brauerei Beck & Co.
2131,Haake Beck Krausen,30,Brauerei Beck & Co.
2133,Haake Beck Pils,30,Brauerei Beck & Co.
2134,Beck's Green Lemon,30,Brauerei Beck & Co.
2137,Berkshire Ale Traditional Pale Ale,31,Berkshire Brewing Company Inc.
2139,Berkshire Bourbon Barrel Scotch Ale,31,Berkshire Brewing Company Inc.
2141,Berkshire Czech Pilsner,31,Berkshire Brewing Company Inc.
2144,Berkshire Hefeweizen,31,Berkshire Brewing Company Inc.
2145,Berkshire Imperial Stout,31,Berkshire Brewing Company Inc.
2146,Berkshire Maibock Lager,31,Berkshire Brewing Company Inc.
2147,Berkshire Oktoberfest Lager,31,Berkshire Brewing Company Inc.
2148,Berkshire Rum Barrel Aged Shabadoo Black & Tan Ale,31,Berkshire Brewing Company Inc.
2151,Berkshire Sour Ale,31,Berkshire Brewing Company Inc.
2156,Cabin Fever Ale,31,Berkshire Brewing Company Inc.
2158,Coffeehouse Porter,31,Berkshire Brewing Company Inc.
2160,Drayman's Porter,31,Berkshire Brewing Company Inc.
2164,Lost Sailor India Pale Ale,31,Berkshire Brewing Company Inc.
2166,Raspberry Strong Ale,31,Berkshire Brewing Company Inc.
2167,River Ale,31,Berkshire Brewing Company Inc.
2168,Steel Rail Extra Pale Ale,31,Berkshire Brewing Company Inc.
2169,Vanilla Porter,31,Berkshire Brewing Company Inc.
2171,Berkshire Bourbon Barrel Imperial Stout,31,Berkshire Brewing Company Inc.
2181,Imperial Steel Rail,31,Berkshire Brewing Company Inc.
2186,Crystal,32,Boston Beer Company (Samuel Adams)
2187,LongShot Lemon Pepper Saison,32,Boston Beer Company (Samuel Adams)
2188,LongShot Mile High Barley Wine Ale,32,Boston Beer Company (Samuel Adams)
