4467,Class Five IPA,3815,Thomas Creek Brewery
4468,Class of '88,1320,Deschutes Brewery
4468,Class of '88,2784,North Coast Brewing Company
4468,Class of '88,3289,Rogue Ales
4469,Class One Rapids,2141,James River Brewing Company
4470,Class VI Golden Lager,1098,Chama River Brewing Company
4471,Classic Amber,2135,Jacob Leinenkugel Brewing Company
4472,Classic American Blonde Ale,1634,Frankenmuth Brewery
4473,Classic American Pale Ale,1779,Gray Brewing
4474,Classic Gueuze,622,Brasserie Cantillon
4475,Classic Hefe-Weizen,2981,Pedernales Brewing Company
4476,Classic IPA,2981,Pedernales Brewing Company
4477,Classic NW Stout,3476,Silver City Restaurant & Brewery
4478,Classic Oatmeal Stout,1779,Gray Brewing
4479,Classic Pale,3310,Routh Street Brewery and Grille
4480,Classic Pale Ale,3630,Steve and Clark's Brew Pub and Sausage Co. #2
4481,Classic Pale Ale,63,Aarhus Bryghus
4482,Classic Pilsener,2765,Nicolet Brewing
4483,Classic Porter,2300,Labatt Ontario Breweries
4484,Classic Session Ale,1611,Fortnight Brewing Company
4485,Classic Special Brew,64,Aass Brewery
4486,Classic Stout,1180,Commonwealth Brewing #1
4487,Clausthaler Classic,456,Binding-Brauerei
4488,Clausthaler Extra Herb,456,Binding-Brauerei
4489,Clausthaler Hefeweizen,456,Binding-Brauerei
4490,Clausthaler Radler Lemon,456,Binding-Brauerei
4491,Clawhammer Oktoberfest,1969,Highland Brewing Company
4492,Clay County Coffee Stout,363,Bee Creek Brewery
4493,Claymore Scotch Ale,1790,Great Divide Brewing Company
4494,Clear,3508,Sleeman Breweries Ltd.
4495,Clear Creek Pale Ale,3476,Silver City Restaurant & Brewery
4496,Clear Cut Pale,264,Backwoods Brewing Company
4497,Clearview Light,4213,Zea Rotisserie and Brewery
4498,Clearwater Light,2036,Hops Grill & Brewery
4499,Cleary Red,1948,Hereford & Hops Restaurant and Brewpub
4500,Cleary Red,1948,Hereford & Hops Restaurant and Brewpub
4501,Clemente Cream Ale,3046,Pizza Port Brewing
4502,Clementine White Ale,1148,Clown Shoes Beer
4503,Clementine Witbier,1148,Clown Shoes Beer
4504,Cleveland Beer Week,958,Buckeye Brewing Company
4505,Cleveland Brown Ale,1792,Great Lakes Brewing Company
4506,Cleveland IPA,958,Buckeye Brewing Company
4507,Cliff Jumper IPA,1215,Country Boy Brewing
4508,Cliffhanger Light Ale,305,Barley Creek Brewing Company
4509,Climax California Classic,1425,Eel River Brewing
4510,Clipper Gold Hefeweizen,2525,Maritime Pacific Brewing
4511,Clobberskull,354,Bear Republic Brewery
4512,Clockwork Session IPA,3217,Relic Brewing Co
4513,Closure Ale,1808,Greenbush Brewing Co
4514,Cloud Nine Witbier,4092,Western Reserve Brewing
4515,Clover Pale Ale,440,Big Ridge Brewing Company
4516,Clovis,647,Brasserie Dubuisson
4517,Club,115,Ajeper S.A.
4518,Club,115,Ajeper S.A.
4519,Club,115,Ajeper S.A.
4520,Club Colombia,336,Bavaria
4521,Clueless Beer Writer,3363,SandLot Brewery at Coors Field
4522,Cluss Export,1342,Dinkelacker-Schwaben Bräu
4523,Cluss Kellerpils,1342,Dinkelacker-Schwaben Bräu
4524,Cluster Single Hop IPA,2595,Mikkeller
4525,Clutch,2738,New Belgium Brewing
4526,CO HOP IV,57,À la Fût
4527,Co Hop V,57,À la Fût
4528,Coal Creek Porter,449,Big Time Brewing Company
4529,Coal Miner's Black IPA,4202,Yorkholo Brewing Co.
4530,Coal Porter,3620,Steamworks
4531,Coal Porter,233,Atlantic Brewing Company
4532,Coal Porter,3871,Traffic Jam and Snug
4533,Coast to Coast IPA,1547,Fifty West Brewing Company
4534,Coastal,1922,Heater Allen Brewery
4535,Coastal Kolsch,1660,Front Street Brewery
4536,Cobbs Hill Black Lager,3826,Three Heads Brewing
4537,Cobb’s Cream Ale,2741,New Buffalo Brewing Company
4538,Cobra-Hood IPA,3993,Valley Brewing Company
4539,Cock O' The Walk,4137,Williams Brothers Brewing Company
4540,Cockeyed Cooper,3954,Uinta Brewing Compnay
4541,Coco Caliente,3962,Under Cover Ale Works
4542,Coco Jones - Coconut Brown Porter,493,Black Raven Brewing Co
4543,Coco Loco,2775,NoDa Brewing Company
4544,Cocoa Beach Dirty Blonde,1157,Cocoa Beach Brewing Company
4545,Cocoa Beach Key Lime Cerveza,1157,Cocoa Beach Brewing Company
4546,Cocoa Beach Oktoberfest lager,1157,Cocoa Beach Brewing Company
4547,Cocoa Beach Pale Ale,1157,Cocoa Beach Brewing Company
4548,Cocoa Collaboration Smoked Porter,94,Adirondack Pub & Brewery
4549,Cocoa Loco,210,Arcadia Brewing Company
4550,Cocoa Mole,2738,New Belgium Brewing
4551,Cocoa Porter,3297,Rooster Fish Brewing
4552,Cocoa Porter Winter Warmer Ale,3857,Tommyknocker Brewery
4553,Cocoa Retribution,1392,DuClaw Brewing Company
4554,Cocoa Vanilla Retribution,1392,DuClaw Brewing Company
4555,Cocoloco Wheat,3167,Railway City Brewing Company
4556,Coconut Cream Stout,330,Battered Boar Brewing Company
4557,Coconut Porter,2722,Natty Greene's Brewing Co.
4558,Coconut Porter,2076,I & I Brewing
4559,Coconut Porter,205,Appalachian Brewing Company
4560,Coffee Ale,3766,The Great Dane Pub & Brewing Company
4561,Coffee Ale,606,Boulevard Brewing Company
4562,Coffee Ale,606,Boulevard Brewing Company
4563,Coffee Bender,3682,Surly Brewing Company
4564,Coffee Breath,3823,Three Brothers Brewing
4565,Coffee Cream Stout,3710,Tamarack Brewing Company
4566,Coffee Espresso Stout,2608,Milly's Tavern
4567,Coffee Express,3011,Pig Minds Brewing Co.
4568,Coffee Infused Deadeye Jack,2419,Lonerider Brewing Company
4569,Coffee Oatmeal Stout,1754,Good People Brewing Company
4570,Coffee Please,1547,Fifty West Brewing Company
4571,Coffee Porter,4034,Wagner Valley Brewing Company
4572,Coffee Porter,3,10 Barrel Brewing Company
4573,Coffee Porter,1842,HaandBryggeriet
4574,Coffee Porter,1656,Frog Island Brewery
4575,Coffee Stout,959,Buckeye Lake Brewery
4576,Coffee Stout,2746,New Glarus Brewing Company
4577,Coffee Stout,1804,Green Flash Brewing Company
4578,Coffee Stout,4171,Worth Brewing Company
4579,Coffee Stout,3799,The Saint Louis Brewery
4580,Coffee Stout (Batch 2),1596,Flying Dog Brewery
4581,Coffee Tequila Oatmeal Stout,227,Ass Clown Brewing Company
4582,Cogh Ale,4189,Yards Brewing Company
4583,Cognac Barrel-aged Blond Ale (Brew #2),915,Brouwerij Hof ten Dormaal
4584,Cogsman Ale,4166,Woodstock Inn Station & Brewery
4585,Cohasset Cream,4096,Westport Brewing Company
4586,CoHoHo Imperial IPA,2591,Midnight Sun Brewing Company
4587,Coirm Irish Red,175,Amherst Brewing Company
4588,Coke Oven,3328,Rust Belt Brewing Company
4589,Colbitzer Heide-Bock,1162,Colbitzer Heidebrauerei
4590,Colbitzer Heide-Pils,1162,Colbitzer Heidebrauerei
4591,Colbitzer Heide-Schwarzbier,1162,Colbitzer Heidebrauerei
4592,Colbitzer Premium-Hell,1162,Colbitzer Heidebrauerei
4593,Colbitzer Ritter Premium,1162,Colbitzer Heidebrauerei
4594,Colchuck,2078,Icicle Brewing Company
4595,Cold Cock Porter (discontinued),443,Big Rock Brewery
4596,Cold Crash,2775,NoDa Brewing Company
4597,Cold Front,2125,Ithaca Beer Company
4598,Cold Hop,603,Boulder Beer Company
4599,Cold Hop Pale Ale,75,Abbey Wright Brewing Company
4600,Cold Mountain Winter Ale,1969,Highland Brewing Company
4601,Cold Smolder,3714,Tap Brewing Company
4602,Cold Trail Ale,2679,Mountain State Brewing Company
4603,Coldwater Kolsch,1047,Carter's Brewing
4604,Cole Porter,2490,Magnolia Pub and Brewery
4605,Colette Farmhouse Ale,1790,Great Divide Brewing Company
4606,Collababeire,2164,Jolly Pumpkin Artisan Ales
4607,Collaboration #1,606,Boulevard Brewing Company
4608,Collaboration #2,606,Boulevard Brewing Company
4609,Collaboration Ale,12,2nd Shift Brewing Co
4610,Collaboration not Litigation Ale,246,Avery Brewing Company
4611,Collaboration Series Moonlight Ale,4104,White Birch Brewing
4612,Collapsar Oatmeal Stout,1470,Empyrean Brewing Company
4613,Colley's Dog,3886,Tring Brewery
4614,Cologne Golden Ale,3456,Sherlock's Home
4615,Colonel Bildes Cask Ale,1239,Cricket Hill Brewing Company
4616,Colonel Kolsch,3851,Titletown Brewing
4617,Colonel Paris Pale Ale,549,Blue Ridge Brewing Company
4618,Colonial Ale,4104,White Birch Brewing
4619,Colonial Common,2802,NW Peaks Brewery
4620,Colonial Gold,2161,John Harvard's Brew House
4621,Colonial Porter,3873,Trap Rock Restaurant and Brewery
4622,Colony Oatmeal Stout,2607,Millstream Brewing Company
4623,Colorado Belle Dark,567,Boiler Room Brewpub
4624,Colorado Common,1315,Denver Beer Company
4625,Colorado Kölsch,3621,Steamworks Brewing Company
4626,Colorado Native Lager,84,AC Golden Brewing Company
4627,Colorado Trail Nut Brown Ale,1049,Carver Brewing Company
4628,Colt 45,2932,Pabst Brewing Company
4629,Columbus,882,Brouwerij 't IJ
4630,Columbus Bock,3635,Stieglbrauerei zu Salzburg
4631,Columbus IPA,1866,Hangar 24 Craft Brewery
4632,Columbus IPA,89,Acorn Brewery of Barnsley
4633,Columbus Pils,3635,Stieglbrauerei zu Salzburg
4634,Comatose,1752,Good Life Brewing Company
4635,Comatose,1015,Cambria Beer Company
4636,Come About Imperial Stout,280,Ballast Point Brewing Company
4637,Coming Home 2013,1771,Grand Teton Brewing Company
4638,Coming Home Holiday Ale,1771,Grand Teton Brewing Company
4639,Coming Home Holiday Ale,1771,Grand Teton Brewing Company
4640,Commercial Suicide,2151,Jester King Craft Brewery
4641,Commodore Perry,1792,Great Lakes Brewing Company
4642,Common Ground,1608,Fort Collins Brewery
4643,Common Man Special Lager,3826,Three Heads Brewing
4644,Common Sense,400,Berryessa Brewing Company
4645,Common Sense Ale,3980,Upstate Brewing Company
4646,Commons Ale,285,Bandwagon Brew Pub
4647,Community Porter,4069,Wedge Brewing Company
4648,Community Supported Beer,609,Boxcar Brewing Company
4649,Community Supported Beer (Belgian Style Ale),609,Boxcar Brewing Company
4650,Commuter Ale,3714,Tap Brewing Company
4651,Company Man Pale Ale,330,Battered Boar Brewing Company
4652,Compass IPA,869,Bristol Brewing Company
4653,Comun Ale,461,Birra Amiata
4654,Conchtoberfest,1589,Florida Beer Company
4655,Concordia Kansas,875,Broadway Street Brewing Company
4656,Condor Pale Ale,2750,New Old Lompoc
4657,Conductor,3621,Steamworks Brewing Company
4658,Conductor Imperial IPA,3621,Steamworks Brewing Company
4659,Coney Island Human Blockhead,3465,Shmaltz Enterprises
4660,Coney Island Lager,3465,Shmaltz Enterprises
4661,Coney Island Mermaid Pilsner,3465,Shmaltz Enterprises
4662,Coney Island Sword Swallower,3465,Shmaltz Enterprises
4663,Confessional,3778,The Lucky Monk
4664,Conflux Series No. 2,1320,Deschutes Brewery
4665,Confounded Mr. Sisyphus,3081,Pretty Things Beer & Ale Project
4666,Coniston Bluebird Bitter,4099,WH Brakspear & Sons
4667,Conjugal Visit,2138,Jailhouse Brewing Company
4668,Conjunto Chipotle Lager,2573,Metropolitan Brewing
4669,Conniption Fit,236,Atwater Brewery
4670,Conquerant,2350,Le Brewery
4671,Conquest,89,Acorn Brewery of Barnsley
4672,Conquest Ale,1712,George Gale & Company
4673,Conquest IPA,2920,Outer Banks Brewing Station
4674,Conquistador,2988,Pensacola Bay Brewery
4675,Conscious Culture Festiveale,2572,Methow Valley Brewing Company
4676,Conscious Sedaison,1801,Great South Bay Brewery
4677,Conscription,3304,Roth Brewing Company
4678,Consecration,3327,Russian River Brewing Company
4679,Consecrator Doppelbock Beer,376,Bell's Brewery
4680,Conspiracy Belgian-style Black Beer,2591,Midnight Sun Brewing Company
4681,Contact High,23,4 Hands Brewing Company
4682,Continental Lager,1125,Church Street Brewing Company
4683,Continental Pilsner,1314,Denmark Brewing
4684,Continually Hopped I.P.A.,1176,Columbia Valley Brewing
4685,Contorter Porter,124,Ale Asylum
4686,Contraband,491,Black Market Brewing Company
4687,Conundrum Red Ale,226,Aspen Brewing Company
4688,Convergence,262,Backlash Beer Company
4689,Convict Hill,2089,Independence Brewing Company
4690,Conway's Irish Ale,1792,Great Lakes Brewing Company
4691,Cool River Kölsch,2986,Pennsylvania Brewing Company
4692,Coolship Cerise,134,Allagash Brewing Company
4693,Coolship Red,134,Allagash Brewing Company
4694,Coolship Resurgam,134,Allagash Brewing Company
4695,Cooper River Red,3698,"T-Bonz Gill, Grill and Brewery"
4696,Cooper's Butt,3697,T&R Theakston Ltd
4697,Cooper's Cave Pale Ale,1190,Cooper's Cave Ale Company
4698,Cooper's Cave Tavern Ale,1190,Cooper's Cave Ale Company
4699,Coopers Best Extra Stout,1191,Coopers Brewery
4700,Coopers Mild Ale,1191,Coopers Brewery
4701,Coopers Premium Lager,1191,Coopers Brewery
4702,Coopers Premium Light,1191,Coopers Brewery
4703,Coopers Sparkling Ale,1191,Coopers Brewery
4704,Coors Extra Gold Lager,1194,Coors Brewing Company
4705,Coors Light,1194,Coors Brewing Company
4706,Coors Original,1194,Coors Brewing Company
4707,Copacetic IPA,177,Amnesia Brewing
4708,Copper,3170,Ramapo Valley Brewery
4709,Copper Ale,433,Big E Ales
4710,Copper Ale,2914,Otter Creek Brewing
4711,Copper Bitter,2802,NW Peaks Brewery
4712,Copper Bock,2426,Longwood Brewpub
4713,Copper Cone Pale Ale Release #1,1481,EPIC Brewing Company
4714,Copper Cone Pale Ale Release #10,1481,EPIC Brewing Company
4715,Copper Cone Pale Ale Release #11,1481,EPIC Brewing Company
4716,Copper Cone Pale Ale Release #12,1481,EPIC Brewing Company
4717,Copper Cone Pale Ale Release #13,1481,EPIC Brewing Company
4718,Copper Cone Pale Ale Release #14,1481,EPIC Brewing Company
4719,Copper Cone Pale Ale Release #15,1481,EPIC Brewing Company
4720,Copper Cone Pale Ale Release #16,1481,EPIC Brewing Company
4721,Copper Cone Pale Ale Release #17,1481,EPIC Brewing Company
4722,Copper Cone Pale Ale Release #18,1481,EPIC Brewing Company
4723,Copper Cone Pale Ale Release #19,1481,EPIC Brewing Company
4724,Copper Cone Pale Ale Release #2,1481,EPIC Brewing Company
4725,Copper Cone Pale Ale Release #3,1481,EPIC Brewing Company
4726,Copper Cone Pale Ale Release #4,1481,EPIC Brewing Company
4727,Copper Cone Pale Ale Release #5,1481,EPIC Brewing Company
4728,Copper Cone Pale Ale Release #6,1481,EPIC Brewing Company
4729,Copper Cone Pale Ale Release #7,1481,EPIC Brewing Company
4730,Copper Cone Pale Ale Release #8,1481,EPIC Brewing Company
4731,Copper Cone Pale Ale Release #9,1481,EPIC Brewing Company
4732,Copper Head Ale,1605,Fordham Brewing Company
4733,Copper Hill Kolsch,1017,Cambridge House Brew Pub
4734,Copper Hook,3208,Redhook Ale Brewery
4735,Copper Kettle Weiss,2746,New Glarus Brewing Company
4736,Copper Lager,457,Binghamton Brewing Company
4737,Copper Legend,2131,Jack's Abby Brewing
4738,Copper Mezzina Ale,1202,Copper Kettle Brewing Company
4739,Copper Moon,2560,McMenamins Breweries
4740,Copper Mountain Bock,3476,Silver City Restaurant & Brewery
4741,Copper Wheat,2039,HopTown Brewing
4742,Copper Wheat,1199,Copper Eagle Brewing
4743,Copperhead Amber Ale,3556,Southern Appalachian Brewery
4744,Copperhead Amber Ale,859,Bricktown Brewery (OKC)
4745,Copperhead Pale Ale,319,Barrio Brewing Company
4746,Copperhead Pale Ale,1710,Gentle Ben's Brewing Company
4747,Copperhead Pale Ale,3524,Snoqualmie Falls Brewing Company
4748,Copperhead Premium Ruby Lager,3991,Valkyrie Brewing
4749,Copperhead Red,3751,"The Brew Kettle, Taproom and Smokehouse"
4750,Copperhead Red,3701,TableRock Brewpub and Grill
4751,Copperline Ale,1554,Finger Lakes Beer Company
4752,Copperline Amber Ale,1043,Carolina Brewery
4753,Copperline Summer Ale,264,Backwoods Brewing Company
4754,Copperopolis,821,Brew Brothers Brewery
4755,Corduroy Rye,546,Blue Pants Brewery
4756,Cork Brown Ale,2807,O'Gara's Bar & Grill
4757,Corky’s Irish Red,1203,Corcoran Brewing Company
4758,Corne de Brume,56,A l'abri de la Tempête
4759,Cornelius Pilsner,1278,Darwin's on 4th
4760,Cornerstone Copper Ale,1120,Chocolate City Beer
4761,Cornholio,2532,Marshall Wharf Brewing Company
4762,Cornhusker Lager,1921,Heartland Brewery
4763,Cornstalker Dark Wheat,3836,Thunderhead Brewing Company
4764,Cornucopia,2974,Peace Tree Brewing Company
4765,Cornucopia Frog’s Wort Pale Ale,2822,Oakshire Brewing Company
4766,Corolla Gold,4070,Weeping Radish Farm Brewery
4767,Corona Extra,1829,Grupo Modelo S.A. de C.V.
4768,Corona Familiar,1829,Grupo Modelo S.A. de C.V.
4769,Corona Light,1829,Grupo Modelo S.A. de C.V.
4770,Coronado Golden Ale,1208,Coronado Brewing Company
4771,Coronator Helle Doppelbock,673,Brauerei & Gasthof zur Krone
4772,Corps Mort,56,A l'abri de la Tempête
4773,Cortland Autumn (discontinued),3574,Spilker Ales
4774,Cortland Wheat,3574,Spilker Ales
4775,Cosmic Black Witbier,2591,Midnight Sun Brewing Company
4776,Cosmic IPA,4141,Willoughby Brewing Company
4777,Cosmic Monster,3583,Spring House Brewing Company
4778,Cosmos,3028,Pisgah Brewing Company
4779,Cottonmouth,3686,Swamp Head Brewery
4780,Cottonwood Endo India Pale Ale,1042,Carolina Beer Company
4781,Cottonwood Pumpkin Ale,1042,Carolina Beer Company
4782,Cottrell Octoberfest,1213,Cottrell Brewing Company
4783,Cottrell Summer Ale,1213,Cottrell Brewing Company
4784,Cougar,3244,Riley's Brewing Company
4785,Cougar Bait,1215,Country Boy Brewing
4786,Count Hopula,307,Barley Island Brewing Company
4787,Countdown Honey Brown,3834,Thunder Canyon Brewery
4788,Country Ale,2606,Millrose Brewing
4789,Country Club,2604,MillerCoors Brewing Company
4790,Country House Red Ale,214,Argus Brewery
4791,Country Mellow,4123,Wilbur Brewhaus
4792,Country Pale Ale,4033,Wachusett Brewing Company
4793,Country Pumpkin,1135,City Star Brewing Company
4794,County Jail Pale Ale,2979,Pecan Street Brewing
4795,County Line IPA,2732,Neshaminy Creek Brewing Company
4796,County Line Rye,4003,Ventura's Surf Brewery
4797,County Seat Wheat,523,Blind Tiger Brewery & Restaurant
4798,Coup d' Etat,3227,Revolution Brewing Co
4799,Coup de Main,2939,Packinghouse Brewing Co.
4800,Coup D’Etat,3226,Revolution Brewing
4801,Courier De Mardi Gras,345,Bayou Teche Brewery
4802,Courthouse Copper,1219,Courthouse Pub
4803,Cousin Jax,3775,The Livery
4804,Cousin's Cream Ale,1656,Frog Island Brewery
4805,Covalent Blonde,108,Against The Grain Brewery
4806,Covert Hops,4090,Westbrook Brewing Company
4807,Cow Creek,3936,Twisted X Brewing Company
4808,Cow Palace Scotch Ale,1761,Gottberg Brew Pub
4809,Cow Palace Scotch Ale 1998,1428,Egan Brewing
4810,Cow Palace Scotch Ale 2000,1428,Egan Brewing
4811,Cow Palace Scotch Ale 2001,1428,Egan Brewing
4812,Cow Tipper Bourbon-Barrel Milk Stout,1579,FLAT12 Bierwerks
4813,Cow Town Wheat,47,75th Street Brewery
4814,Cowboy Coffee,1251,Crown Valley Brewing & Distilling Company
4815,Cowboy Coffee Porter,446,Big Sky Brewing
4816,Cowboy Common,3794,The Prodigal Son Brewery and Pub
4817,Cowboy Meets Farmer,4090,Westbrook Brewing Company
4818,Cowboy's Golden,1135,City Star Brewing Company
4819,Cowiche Canyon Organic Fresh Hop,1653,Fremont Brewing
4820,Cowiche Canyon Organic Hop Lab #1,1653,Fremont Brewing
4821,Cowtown Milk Stout,4179,Wynkoop Brewing Company
4822,Coyote Moon,3522,Snipes Mountain Microbrewery & Restaurant
4823,Cozy Sweater,2111,Iron Horse Brewery
4824,Crabtree Braggot,1222,Crabtree Brewing Company
4825,Crack'd Wheat,2746,New Glarus Brewing Company
4826,Cracked Column Beer,2729,Neil House Brewery
4827,Cracker,89,Acorn Brewery of Barnsley
4828,Craf American,2167,Joseph James Brewing Co. Inc.
4829,Craft Lager,3979,Upslope Brewing Company
4830,Craison,2179,Just Beer Brewing Co.
4831,Cramer Edel-Pils,696,Brauerei Gebrüder Sünner
4832,Cramer Malz,696,Brauerei Gebrüder Sünner
4833,Cramer Obergärig,696,Brauerei Gebrüder Sünner
4834,Cranberry Biere de Table,815,Breakside Brewery
4835,Cranberry Brown,4120,Widmer Brothers Brewing
4836,Cranberry Pilsner,3167,Railway City Brewing Company
4837,Cranberry Special Ale,3362,Sand Creek Brewing Company
4838,Crank Tank Rye'd Ale,3692,SweetWater Brewing Company
4839,Crank Yanker IPA,1419,Eddyline Restaurant and Brewing Company
4840,Crash Landed,371,Begyle Brewing
4841,Crash Test Blonde,1550,Figure Eight Brewing
4842,Crazy Beer,3163,Rahr & Sons Brewing Company
4843,Crazy Hazel,142,Alpine Beer Company
4844,Crazy Horse,1134,"City Brewing Company, LLC"
4845,Crazy Ivan,354,Bear Republic Brewery
4846,Crazy Mountain Amber Ale,1233,Crazy Mountain Brewing
4847,Crazy Pils,247,Aviator Brewing Company
4848,Cream,971,Bull & Bush Pub & Brewery
4849,Cream Ale,3508,Sleeman Breweries Ltd.
4850,Cream Ale,3445,Shaftebury Brewing
4851,Cream Ale,1146,Climax Brewing Company
4852,Cream Ale,2595,Mikkeller
4853,Cream Ale,3326,Russell Brewing
4854,Cream Ale,1779,Gray Brewing
4855,Cream Ale,2620,Mission Springs Brewing
4856,Cream Ale,1792,Great Lakes Brewing Company
4857,Cream Ale,3836,Thunderhead Brewing Company
4858,Cream Ale,1260,Cypress Street Station / Abilene Brewing Co
4859,Cream Ale,3493,Six Row Brewing Company
4860,Cream Ale,440,Big Ridge Brewing Company
4861,Cream Ale,1543,Fenton Winery & Brewery
4862,Cream Ale,3718,Taps Fish House & Brewery
4863,Cream Ale,1469,Empire Brewing Company
4864,Cream Ale,522,Blind Squirrel
4865,Cream Ale,3943,Two Goats Brewing
4866,Cream City Pale Ale,2317,Lakefront Brewery
4867,Cream Stout,3590,St Peter's Brewery
4868,Cream Stout,500,Black Swan Brewpub
4869,Cream Stout,1334,Dick's Brewing Company
4870,Cream Style Stout,3935,Twisted Pine Brewing Company
4871,Creamation Ale,2785,North Country Brewery
4872,Creamy Dark,2135,Jacob Leinenkugel Brewing Company
4873,Creamy Stout,3578,Sports City Cafe & Brewery
4874,Creemore Springs Kellerbier,1236,Creemore Spring Brewery
4875,Creemore Springs Premium Lager,1236,Creemore Spring Brewery
4876,Creemore Springs Traditional Pilsner,1236,Creemore Spring Brewery
4877,Creemore Springs urBock,1236,Creemore Spring Brewery
4878,Creepy Uncle Dunkel,2650,Moon Under Water
4879,Crème Brûlée Imperial Milk Stout,3564,Southern Tier Brewing Company
4880,Creme Brulee Java Stout,2283,Kuhnhenn Brewing
4881,Crescendo,842,Brewery Ommegang
4882,Cricket Hill American Ale,1239,Cricket Hill Brewing Company
4883,Cricket Hill East Coast Lager,1239,Cricket Hill Brewing Company
4884,Crime of Passion,3697,T&R Theakston Ltd
4885,Criminally Bad Elf,3240,Ridgeway Brewing
4886,Crimson Cove Rye,3989,Valhöll Brewing
4887,Crimson Crossing,1194,Coors Brewing Company
4888,Crimson Halo,133,All Saints Brewing Company
4889,Crimson Phog,11,23rd Street Brewery
4890,Crisp Apple,196,Angry Orchard
4891,Crispin Brut,1240,Crispin Cider
4892,Critz's Apple Ale,1469,Empire Brewing Company
4893,Critz's Pumpkin Ale,1469,Empire Brewing Company
4894,Crno Pivo,2193,Karlovacka Pivovara
4895,Cronemeyers Dunkel,747,Brauhaus Alt Neuhaus
4896,Cronemeyers Hell,747,Brauhaus Alt Neuhaus
4897,Crooked Belgian Style Wit Ale,3937,Two Beers Brewing Company
4898,Crooked Cabin Ale,2345,Lawson's Finest Liquids
4899,Crooked Coast Amber Ale,1381,Driftwood Brewery
4900,Crooked Door,1374,Dragonmead Microbrewery
4901,Crooked Lake Cream Ale,65,Abandon Brewing Company
4902,Crooked Moon Tattoo,2595,Mikkeller
4903,Crooked Tree I.P.A.,1275,Dark Horse Brewing Company
4904,Crop Circle Wheat,3766,The Great Dane Pub & Brewing Company
4905,Cross Czech Pils,3208,Redhook Ale Brewery
4906,Cross Fever Amber Ale,1481,EPIC Brewing Company
4907,Cross of Gold,3226,Revolution Brewing
4908,Cross Rabbit Milk Stout,1579,FLAT12 Bierwerks
4909,Crosscut Pale Ale,2382,Lift Bridge Brewery
4910,Crosstown Pale Ale,2040,Hopworks Urban Brewery
4911,Crosstown Wheat,445,Big Shoulders Beer Company
4912,Crotch Rocket,1973,Hillcrest Brewing Company
4913,Crotchety Dockhand,499,Black Star Co-op Pub & Brewery
4914,Crowcoanut Porter,1249,Crow Peak Brewing Company
4915,Crown Blonde,1250,Crown Brewing
4916,Crown Blue,1250,Crown Brewing
4917,Crown Brown,1250,Crown Brewing
4918,Crown Light,1250,Crown Brewing
4919,Cruiser,1412,East Coast Beer Company
4920,Crunchy Dude,4120,Widmer Brothers Brewing
4921,Crusaders' Weizen,1959,Hideout Brewing Company
4922,Crush,2713,Napa Smith Brewery
4923,Cry Me A River,2708,Naked City Brewery & Taphouse
4924,Cryptical,3614,Starr Hill Brewing Company
4925,Crystal Ale,446,Big Sky Brewing
4926,Crystal Ale,2560,McMenamins Breweries
4927,Crystal Gold Lager,3071,Portsmouth Brewing Co
4928,Crystal Pier Pale Ale,2933,Pacific Beach Brewhouse
4929,Crystal Springs Pilsner,2559,McKenzie Brewing Company
4930,Ctayt,84,AC Golden Brewing Company
4931,CTZ Hop Head,3235,Rhodell Brewery
4932,Cuádruple,3755,The Bruery
4933,Cubano-Style Espresso,1128,Cigar City Brewing
4934,Cubby Blueberry,1757,Goose Island Beer Company
4935,Cucapa Honey Ale,1254,Cucapa Brewing Company
4936,Cucumber Hibiscus Ale,2489,Magic Hat Brewing Company
4937,Cugino Light Lager,1255,Cugino Brewing Company
4938,Cugino Pale Lager,1255,Cugino Brewing Company
4939,Cul Sec,499,Black Star Co-op Pub & Brewery
4940,Cullinan’s Revival,3269,Roc Brewing Company
4941,Cultus Lake Pilsner,2874,Old Yale Brewing Company
4942,Cumberland Pale Ale,315,Barrel House Brewing Company
4943,Cup of Joe Coffee Crème Stout,3468,Short's Brewing Company
4944,Curator Dunkler Doppelbock,1497,Ettaler Klosterbetriebe Abteilung Brauerei & Destillerie
4945,Curieux,134,Allagash Brewing Company
4946,Curiosity,1660,Front Street Brewery
4947,Curious Traveler,3876,Traveler Beer Company
4948,Curly Horse IPA,850,Brewsters Brewing Company & Restaurant
4949,Curmudgeon Old Ale,1617,Founders Brewing Company
4950,Curmudgeonator,4059,Watch City Brewing Company
4951,Curmudgeon’s Better Half,1617,Founders Brewing Company
4952,Curve Ball,3146,Pyramid Breweries
4953,Curve Inn Light,3862,Top of the Hill Restaurant and Brewery
4954,Custers Last Ale,3521,Snake River Brewing
4955,Cut Throat,1553,Finch's Beer Company
4956,Cutlass,1925,Heavy Seas
4957,Cutt's NW Amber Ale,46,7 Seas Brewing Company
4958,Cutthroat Pale Ale,3954,Uinta Brewing Compnay
4959,Cutthroat Porter,2835,Odell Brewing Company
4960,Cuttlefish Cuvee,1579,FLAT12 Bierwerks
4961,Cuvee Ange,23,4 Hands Brewing Company
4962,Cuvée Brut,918,Brouwerij Liefmans
4963,Cuvee De Castleton,1031,Captain Lawrence Brewing Company
4964,Cuvee de Tomme,3046,Pizza Port Brewing
4965,Cuvee Des Fleurs,3554,Southampton Publick House
4966,Cuvee Des Jacobins Rouge,889,Brouwerij Bockor N.V
